temp,atemp,humidity,windspeed,hour,holiday,workingday,count
18.04,21.97,88,8.9981,3,0,1,5
17.22,21.21,94,0.0,4,0,1,6
17.22,21.21,94,8.9981,5,0,1,29
18.04,21.97,88,0.0,6,0,1,112
18.86,22.725,88,8.9981,7,0,1,297
19.68,23.485,82,12.998,8,0,1,421
20.5,24.24,77,19.0012,9,0,1,212
22.14,25.76,68,15.0013,10,0,1,147
23.78,27.275,60,15.0013,11,0,1,179
23.78,27.275,60,15.0013,12,0,1,207
25.42,31.06,57,19.9995,13,0,1,218
25.42,30.305,61,15.0013,14,0,1,191
26.24,31.06,53,16.9979,15,0,1,217
26.24,31.06,57,16.9979,16,0,1,288
26.24,31.06,57,12.998,17,0,1,594
25.42,30.305,69,15.0013,18,0,1,527
24.6,30.305,64,12.998,19,0,1,364
24.6,30.305,64,12.998,20,0,1,276
22.96,26.515,83,8.9981,21,0,1,223
22.14,25.76,83,12.998,22,0,1,172
22.14,25.76,77,12.998,23,0,1,103
21.32,25.0,83,11.0014,0,0,1,52
21.32,25.0,83,11.0014,1,0,1,20
20.5,24.24,88,8.9981,2,0,1,11
20.5,24.24,88,8.9981,3,0,1,4
20.5,24.24,88,11.0014,4,0,1,5
20.5,24.24,88,12.998,5,0,1,25
20.5,24.24,88,8.9981,6,0,1,82
20.5,24.24,88,11.0014,7,0,1,157
20.5,24.24,88,12.998,8,0,1,387
20.5,24.24,88,12.998,9,0,1,233
21.32,25.0,83,8.9981,10,0,1,130
21.32,25.0,83,11.0014,11,0,1,146
21.32,25.0,88,12.998,12,0,1,223
21.32,25.0,88,26.0027,13,0,1,226
21.32,25.0,87,19.0012,14,0,1,190
21.32,25.0,88,11.0014,15,0,1,198
21.32,25.0,88,8.9981,16,0,1,300
21.32,25.0,88,11.0014,17,0,1,491
21.32,25.0,88,11.0014,18,0,1,398
21.32,25.0,83,12.998,19,0,1,270
21.32,25.0,83,8.9981,20,0,1,152
21.32,25.0,84,11.0014,21,0,1,154
21.32,25.0,83,15.0013,22,0,1,132
20.5,24.24,88,11.0014,23,0,1,119
20.5,24.24,88,8.9981,0,0,0,102
20.5,24.24,88,8.9981,1,0,0,82
20.5,24.24,88,8.9981,2,0,0,52
20.5,24.24,88,8.9981,3,0,0,35
20.5,24.24,82,11.0014,4,0,0,5
20.5,24.24,82,7.0015,5,0,0,14
20.5,24.24,88,7.0015,6,0,0,11
19.68,23.485,100,0.0,7,0,0,32
20.5,24.24,94,0.0,8,0,0,88
21.32,25.0,94,6.0032,9,0,0,100
21.32,25.0,94,11.0014,10,0,0,167
21.32,25.0,94,8.9981,11,0,0,279
21.32,25.0,100,6.0032,12,0,0,279
21.32,25.0,100,6.0032,13,0,0,248
22.14,25.76,94,8.9981,14,0,0,216
22.14,25.76,94,11.0014,15,0,0,294
22.14,25.76,94,12.998,16,0,0,295
22.96,26.515,88,12.998,17,0,0,272
22.96,26.515,88,15.0013,18,0,0,304
22.14,25.76,94,8.9981,19,0,0,248
22.14,25.76,94,8.9981,20,0,0,157
22.14,25.76,94,15.0013,21,0,0,59
22.14,25.76,94,11.0014,22,0,0,26
21.32,25.0,100,12.998,23,0,0,44
21.32,25.0,100,0.0,0,0,0,39
21.32,25.0,100,7.0015,1,0,0,47
21.32,25.0,100,8.9981,2,0,0,50
21.32,25.0,100,0.0,3,0,0,32
21.32,25.0,100,0.0,4,0,0,13
21.32,25.0,100,7.0015,5,0,0,14
21.32,25.0,100,8.9981,6,0,0,17
21.32,25.0,100,8.9981,7,0,0,42
22.14,25.76,94,8.9981,8,0,0,70
23.78,27.275,83,16.9979,9,0,0,134
23.78,27.275,83,15.0013,10,0,0,226
24.6,28.79,78,15.0013,11,0,0,322
25.42,29.545,73,19.9995,12,0,0,367
25.42,29.545,73,19.0012,13,0,0,456
26.24,30.305,73,12.998,14,0,0,437
27.06,31.06,69,16.9979,15,0,0,459
26.24,30.305,69,16.9979,16,0,0,440
22.96,26.515,78,23.9994,17,0,0,392
22.96,26.515,78,16.9979,18,0,0,237
22.96,26.515,83,7.0015,19,0,0,231
22.14,25.76,88,0.0,20,0,0,191
22.14,25.76,88,0.0,21,0,0,151
22.96,26.515,83,0.0,22,0,0,117
22.14,25.76,88,15.0013,23,0,0,69
21.32,25.0,94,7.0015,0,0,1,38
21.32,25.0,94,8.9981,1,0,1,14
20.5,24.24,100,6.0032,2,0,1,13
20.5,24.24,94,11.0014,3,0,1,4
20.5,24.24,100,8.9981,4,0,1,6
20.5,24.24,93,12.998,5,0,1,21
21.32,25.0,88,11.0014,6,0,1,104
21.32,25.0,83,19.0012,7,0,1,272
22.96,26.515,73,19.9995,8,0,1,394
24.6,29.545,69,12.998,9,0,1,194
25.42,30.305,65,6.0032,10,0,1,112
26.24,31.06,57,0.0,11,0,1,185
27.06,31.06,54,6.0032,12,0,1,209
27.88,31.82,51,0.0,13,0,1,214
27.88,31.82,51,0.0,14,0,1,193
29.52,33.335,51,0.0,15,0,1,165
24.6,28.79,78,16.9979,16,0,1,226
23.78,27.275,88,15.0013,17,0,1,274
23.78,27.275,83,12.998,18,0,1,453
23.78,27.275,83,16.9979,19,0,1,308
23.78,27.275,83,0.0,20,0,1,198
23.78,27.275,83,0.0,21,0,1,177
22.96,26.515,88,6.0032,22,0,1,127
22.96,26.515,88,6.0032,23,0,1,57
22.96,26.515,88,0.0,0,0,1,31
22.96,26.515,88,0.0,1,0,1,13
22.96,26.515,88,0.0,2,0,1,8
22.14,25.76,94,16.9979,3,0,1,4
22.14,25.76,94,16.9979,4,0,1,4
21.32,25.0,94,16.9979,5,0,1,22
21.32,25.0,94,16.9979,6,0,1,49
21.32,25.0,94,16.9979,7,0,1,151
21.32,25.0,94,19.9995,8,0,1,347
22.14,25.76,88,16.9979,9,0,1,207
22.14,25.76,88,16.9979,10,0,1,104
22.96,26.515,83,27.9993,11,0,1,130
22.96,26.515,83,27.9993,12,0,1,153
22.96,26.515,88,22.0028,13,0,1,172
25.42,29.545,73,31.0009,14,0,1,184
25.42,30.305,69,30.0026,15,0,1,210
25.42,30.305,61,22.0028,16,0,1,290
25.42,30.305,65,27.9993,17,0,1,604
24.6,29.545,69,19.9995,18,0,1,480
24.6,29.545,69,16.9979,19,0,1,349
23.78,27.275,83,27.9993,20,0,1,283
22.14,25.76,88,16.9979,21,0,1,174
22.14,25.76,88,19.0012,22,0,1,98
22.14,25.76,88,16.9979,23,0,1,56
22.14,25.76,88,15.0013,0,0,1,23
22.14,25.76,88,16.9979,1,0,1,12
21.32,25.0,94,15.0013,2,0,1,6
21.32,25.0,94,19.9995,3,0,1,9
21.32,25.0,94,19.9995,4,0,1,3
21.32,25.0,100,15.0013,5,0,1,9
21.32,25.0,100,8.9981,6,0,1,101
22.14,25.76,88,12.998,7,0,1,274
22.96,26.515,88,19.0012,8,0,1,453
22.96,26.515,83,16.9979,9,0,1,202
22.14,25.76,88,19.0012,10,0,1,106
22.14,25.76,94,6.0032,11,0,1,23
22.96,26.515,94,19.9995,12,0,1,54
22.96,26.515,83,22.0028,13,0,1,122
23.78,27.275,78,19.0012,14,0,1,138
24.6,28.79,78,16.9979,15,0,1,167
24.6,29.545,73,12.998,16,0,1,294
24.6,29.545,69,8.9981,17,0,1,565
24.6,29.545,73,15.0013,18,0,1,489
22.96,26.515,88,8.9981,19,0,1,331
22.96,26.515,88,8.9981,20,0,1,213
21.32,25.0,88,0.0,21,0,1,85
21.32,25.0,83,0.0,22,0,1,117
21.32,25.0,94,6.0032,23,0,1,59
21.32,25.0,94,7.0015,0,0,1,29
20.5,24.24,94,0.0,1,0,1,6
20.5,24.24,94,0.0,2,0,1,15
19.68,23.485,100,0.0,3,0,1,4
19.68,23.485,94,0.0,4,0,1,5
19.68,23.485,94,0.0,5,0,1,26
20.5,24.24,94,0.0,6,0,1,103
20.5,24.24,100,0.0,7,0,1,257
21.32,25.0,88,0.0,8,0,1,487
22.14,25.76,88,6.0032,9,0,1,216
22.14,25.76,83,0.0,10,0,1,130
22.14,25.76,88,11.0014,11,0,1,164
23.78,27.275,78,7.0015,12,0,1,168
23.78,27.275,64,16.9979,13,0,1,183
22.14,25.76,73,12.998,14,0,1,180
22.96,26.515,78,11.0014,15,0,1,188
23.78,27.275,64,12.998,16,0,1,302
22.96,26.515,78,11.0014,17,0,1,547
24.6,31.06,55,11.0014,18,0,1,513
23.78,27.275,60,8.9981,19,0,1,410
22.14,25.76,77,19.0012,20,0,1,282
22.14,25.76,77,19.0012,21,0,1,209
20.5,24.24,82,19.9995,22,0,1,79
19.68,23.485,94,0.0,23,0,1,72
28.7,33.335,79,11.0014,0,0,1,34
28.7,33.335,84,16.9979,1,0,1,17
28.7,33.335,79,11.0014,2,0,1,3
27.88,31.82,89,12.998,3,0,1,6
27.88,31.82,89,15.0013,4,0,1,4
27.06,29.545,89,6.0032,5,0,1,21
27.88,31.82,89,6.0032,6,0,1,128
28.7,33.335,79,11.0014,7,0,1,284
29.52,34.85,79,12.998,8,0,1,454
30.34,35.605,74,15.0013,9,0,1,207
31.16,37.12,75,16.9979,10,0,1,115
33.62,40.15,59,15.0013,11,0,1,112
35.26,41.665,53,0.0,12,0,1,169
36.9,40.91,37,12.998,13,0,1,154
36.9,40.91,37,16.9979,14,0,1,145
36.9,41.665,39,19.9995,15,0,1,152
35.26,40.15,47,19.9995,16,0,1,266
35.26,40.15,47,19.9995,17,0,1,486
33.62,39.395,56,26.0027,18,0,1,309
30.34,35.605,79,11.0014,19,0,1,264
30.34,35.605,79,16.9979,20,0,1,256
30.34,34.85,70,19.0012,21,0,1,190
30.34,34.85,66,8.9981,22,0,1,129
30.34,33.335,51,11.0014,23,0,1,69
30.34,32.575,40,23.9994,0,0,1,42
29.52,32.575,38,7.0015,1,0,1,15
28.7,31.82,39,0.0,2,0,1,6
27.06,31.06,44,7.0015,3,0,1,4
27.06,31.06,41,12.998,4,0,1,3
27.06,31.06,39,15.0013,5,0,1,31
27.06,31.06,39,8.9981,6,0,1,113
28.7,31.82,34,16.9979,7,0,1,304
28.7,31.82,32,19.9995,8,0,1,467
29.52,31.82,26,23.9994,9,0,1,225
29.52,32.575,28,32.9975,10,0,1,139
30.34,32.575,28,26.0027,11,0,1,165
31.16,33.335,25,31.0009,12,0,1,232
32.8,34.09,24,23.9994,13,0,1,203
31.98,33.335,24,22.0028,14,0,1,185
32.8,34.09,21,26.0027,15,0,1,188
32.8,34.09,22,32.9975,16,0,1,318
31.16,32.575,20,35.0008,17,0,1,572
30.34,32.575,22,26.0027,18,0,1,525
29.52,31.82,23,19.9995,19,0,1,379
28.7,31.82,24,12.998,20,0,1,337
27.06,31.06,31,12.998,21,0,1,248
26.24,31.06,33,16.9979,22,0,1,155
25.42,31.06,35,15.0013,23,0,1,112
25.42,31.06,38,19.0012,0,0,1,68
24.6,31.06,38,23.9994,1,0,1,22
22.96,26.515,43,15.0013,2,0,1,12
22.14,25.76,49,15.0013,3,0,1,5
21.32,25.0,48,22.0028,4,0,1,6
21.32,25.0,48,23.9994,5,0,1,28
22.14,25.76,45,19.9995,6,0,1,106
22.14,25.76,45,16.9979,7,0,1,277
22.96,26.515,43,22.0028,8,0,1,502
23.78,27.275,40,11.0014,9,0,1,230
25.42,31.06,33,16.9979,10,0,1,161
26.24,31.06,31,22.0028,11,0,1,192
27.06,31.06,27,19.0012,12,0,1,259
27.88,31.06,26,16.9979,13,0,1,248
28.7,31.82,28,19.0012,14,0,1,240
28.7,31.82,28,19.0012,15,0,1,212
29.52,31.82,26,22.0028,16,0,1,349
29.52,31.82,25,19.0012,17,0,1,558
28.7,31.82,24,19.9995,18,0,1,564
27.88,31.06,26,19.0012,19,0,1,391
26.24,31.06,29,11.0014,20,0,1,293
26.24,31.06,29,7.0015,21,0,1,247
25.42,31.06,35,0.0,22,0,1,171
23.78,27.275,46,7.0015,23,0,1,171
22.96,26.515,52,0.0,0,0,0,93
22.14,25.76,64,7.0015,1,0,0,94
22.14,25.76,56,12.998,2,0,0,59
21.32,25.0,59,7.0015,3,0,0,18
21.32,25.0,59,6.0032,4,0,0,15
20.5,24.24,64,0.0,5,0,0,8
22.14,25.76,60,0.0,6,0,0,28
22.96,26.515,56,0.0,7,0,0,87
24.6,31.06,46,6.0032,8,0,0,125
25.42,31.06,43,8.9981,9,0,0,224
26.24,31.06,38,7.0015,10,0,0,317
27.06,31.06,36,8.9981,11,0,0,369
28.7,31.82,32,11.0014,12,0,0,420
30.34,32.575,28,8.9981,13,0,0,456
30.34,32.575,33,15.0013,14,0,0,451
30.34,32.575,27,27.9993,15,0,0,404
29.52,32.575,30,8.9981,16,0,0,440
29.52,32.575,34,16.9979,17,0,0,344
30.34,32.575,30,11.0014,18,0,0,341
28.7,31.82,39,6.0032,19,0,0,285
28.7,32.575,48,6.0032,20,0,0,239
27.06,31.06,47,7.0015,21,0,0,185
26.24,31.06,57,15.0013,22,0,0,190
26.24,31.06,57,0.0,23,0,0,150
26.24,31.06,57,6.0032,0,0,0,113
26.24,31.06,61,11.0014,1,0,0,96
26.24,31.06,61,11.0014,2,0,0,64
25.42,30.305,65,11.0014,3,0,0,47
25.42,30.305,65,11.0014,4,0,0,12
25.42,30.305,61,8.9981,5,0,0,6
25.42,30.305,61,7.0015,6,0,0,21
24.6,29.545,73,16.9979,7,0,0,27
24.6,29.545,73,16.9979,8,0,0,98
24.6,28.79,78,12.998,9,0,0,164
25.42,29.545,73,6.0032,10,0,0,251
26.24,30.305,69,7.0015,11,0,0,335
26.24,30.305,69,7.0015,12,0,0,335
27.06,31.06,65,7.0015,13,0,0,367
28.7,32.575,58,11.0014,14,0,0,385
28.7,32.575,54,0.0,15,0,0,417
29.52,33.335,51,6.0032,16,0,0,398
30.34,33.335,51,0.0,17,0,0,390
28.7,32.575,58,7.0015,18,0,0,363
27.88,31.82,65,11.0014,19,0,0,357
27.06,31.06,69,12.998,20,0,0,279
26.24,30.305,73,11.0014,21,0,0,165
26.24,29.545,78,15.0013,22,0,0,130
25.42,29.545,78,8.9981,23,0,0,86
25.42,29.545,78,8.9981,0,0,1,29
24.6,28.03,83,8.9981,1,0,1,14
23.78,27.275,88,7.0015,2,0,1,8
23.78,27.275,88,0.0,3,0,1,5
22.96,26.515,94,7.0015,4,0,1,8
22.96,26.515,88,6.0032,5,0,1,31
23.78,27.275,88,0.0,6,0,1,112
25.42,29.545,78,7.0015,7,0,1,299
26.24,30.305,73,6.0032,8,0,1,438
28.7,32.575,58,11.0014,9,0,1,188
29.52,33.335,51,15.0013,10,0,1,95
30.34,33.335,42,8.9981,11,0,1,111
31.16,33.335,37,11.0014,12,0,1,153
31.98,34.09,35,0.0,13,0,1,180
31.98,34.09,31,8.9981,14,0,1,145
32.8,34.85,29,12.998,15,0,1,165
31.16,33.335,33,8.9981,16,0,1,267
31.98,34.09,33,19.0012,17,0,1,579
31.16,33.335,31,8.9981,18,0,1,556
29.52,33.335,54,12.998,19,0,1,407
27.88,31.82,61,8.9981,20,0,1,336
27.06,31.06,57,6.0032,21,0,1,189
27.06,31.06,61,6.0032,22,0,1,173
26.24,30.305,69,6.0032,23,0,1,60
26.24,30.305,65,6.0032,0,0,1,20
25.42,30.305,69,8.9981,1,0,1,4
24.6,29.545,73,6.0032,2,0,1,5
24.6,29.545,73,6.0032,3,0,1,2
23.78,27.275,83,8.9981,4,0,1,5
23.78,27.275,88,11.0014,5,0,1,32
24.6,28.79,78,8.9981,6,0,1,126
26.24,30.305,69,12.998,7,0,1,334
27.88,31.82,61,8.9981,8,0,1,477
29.52,33.335,58,15.0013,9,0,1,217
31.16,34.09,48,12.998,10,0,1,123
31.16,34.85,52,16.9979,11,0,1,151
32.8,36.365,46,19.0012,12,0,1,183
32.8,36.365,43,16.9979,13,0,1,196
32.8,36.365,43,19.0012,14,0,1,146
33.62,37.12,41,22.0028,15,0,1,183
32.8,35.605,38,15.0013,16,0,1,308
32.8,36.365,43,16.9979,17,0,1,539
31.98,34.85,46,19.0012,18,0,1,551
31.16,34.09,48,16.9979,19,0,1,424
30.34,34.09,56,8.9981,20,0,1,346
29.52,34.09,70,8.9981,21,0,1,218
28.7,32.575,65,8.9981,22,0,1,153
27.88,31.82,79,7.0015,23,0,1,90
27.06,29.545,89,8.9981,0,0,1,41
27.06,30.305,78,0.0,1,0,1,23
26.24,28.79,89,6.0032,2,0,1,7
26.24,28.79,89,6.0032,3,0,1,3
25.42,28.79,83,0.0,4,0,1,6
25.42,28.03,88,0.0,5,0,1,21
26.24,28.79,89,8.9981,6,0,1,116
27.06,31.06,74,7.0015,7,0,1,353
31.16,35.605,58,11.0014,8,0,1,481
31.16,35.605,58,11.0014,9,0,1,202
33.62,37.12,43,15.0013,10,0,1,90
34.44,37.88,41,12.998,11,0,1,134
36.08,40.91,42,8.9981,12,0,1,149
36.9,42.425,42,0.0,13,0,1,136
37.72,43.94,40,16.9979,14,0,1,155
37.72,43.94,40,11.0014,15,0,1,128
37.72,43.94,40,15.0013,16,0,1,233
37.72,42.425,35,15.0013,17,0,1,506
36.9,40.91,37,15.0013,18,0,1,459
33.62,40.15,59,8.9981,19,0,1,384
32.8,39.395,63,8.9981,20,0,1,280
32.8,40.15,66,8.9981,21,0,1,202
31.16,37.12,75,11.0014,22,0,1,176
31.16,37.12,75,12.998,23,0,1,116
30.34,35.605,79,8.9981,0,0,1,47
30.34,35.605,79,7.0015,1,0,1,16
29.52,35.605,84,11.0014,2,0,1,6
29.52,35.605,84,7.0015,3,0,1,2
29.52,34.85,79,6.0032,4,0,1,6
28.7,33.335,84,0.0,5,0,1,20
29.52,35.605,84,6.0032,6,0,1,118
29.52,34.85,79,8.9981,7,0,1,314
31.16,36.365,70,7.0015,8,0,1,432
34.44,39.395,49,0.0,9,0,1,168
35.26,40.91,50,19.0012,10,0,1,94
36.9,42.425,42,15.0013,11,0,1,118
37.72,42.425,35,12.998,12,0,1,140
36.9,40.91,37,6.0032,13,0,1,136
37.72,43.94,40,12.998,14,0,1,118
38.54,41.665,31,11.0014,15,0,1,104
37.72,41.665,33,8.9981,16,0,1,200
36.9,40.91,37,16.9979,17,0,1,409
36.08,40.15,39,19.0012,18,0,1,466
34.44,37.12,39,22.0028,19,0,1,326
32.8,36.365,43,12.998,20,0,1,254
31.16,34.85,52,0.0,21,0,1,171
30.34,34.09,58,11.0014,22,0,1,153
30.34,34.85,57,11.0014,23,0,1,97
28.7,32.575,65,15.0013,0,0,1,69
28.7,32.575,65,15.0013,1,0,1,23
27.88,31.82,69,11.0014,2,0,1,13
27.88,31.82,69,11.0014,3,0,1,6
27.06,30.305,78,11.0014,4,0,1,4
27.06,30.305,78,11.0014,5,0,1,28
27.06,30.305,78,6.0032,6,0,1,104
29.52,34.09,66,7.0015,7,0,1,267
30.34,34.09,58,8.9981,8,0,1,452
31.16,34.85,55,0.0,9,0,1,213
31.98,35.605,52,0.0,10,0,1,111
33.62,37.88,46,0.0,11,0,1,153
34.44,37.88,44,8.9981,12,0,1,207
34.44,37.88,44,7.0015,13,0,1,189
35.26,38.635,39,0.0,14,0,1,165
34.44,37.88,44,7.0015,15,0,1,212
33.62,39.395,56,19.9995,16,0,1,285
33.62,38.635,52,15.0013,17,0,1,517
32.8,38.635,59,15.0013,18,0,1,463
31.98,37.12,59,12.998,19,0,1,306
31.16,35.605,62,7.0015,20,0,1,250
31.16,36.365,66,8.9981,21,0,1,218
29.52,34.85,74,16.9979,22,0,1,185
29.52,34.85,74,11.0014,23,0,1,146
28.7,33.335,79,8.9981,0,0,0,117
28.7,33.335,79,6.0032,1,0,0,77
28.7,33.335,79,7.0015,2,0,0,60
27.88,31.82,83,6.0032,3,0,0,28
27.88,31.82,79,6.0032,4,0,0,13
27.88,31.82,74,8.9981,5,0,0,16
28.7,32.575,61,8.9981,6,0,0,40
29.52,33.335,58,12.998,7,0,0,68
30.34,34.09,58,12.998,8,0,0,143
30.34,34.09,62,8.9981,9,0,0,230
30.34,34.09,58,11.0014,10,0,0,264
31.16,35.605,62,8.9981,11,0,0,325
32.8,37.88,55,15.0013,12,0,0,347
32.8,37.88,55,12.998,13,0,0,387
33.62,38.635,49,7.0015,14,0,0,380
33.62,38.635,49,7.0015,15,0,0,374
32.8,36.365,46,12.998,16,0,0,394
30.34,34.09,58,11.0014,17,0,0,337
29.52,34.09,62,8.9981,18,0,0,286
28.7,32.575,65,12.998,19,0,0,264
27.88,31.82,74,16.9979,20,0,0,275
27.06,31.06,74,15.0013,21,0,0,220
27.06,30.305,78,15.0013,22,0,0,190
27.06,31.06,74,7.0015,23,0,0,131
27.06,30.305,78,15.0013,0,0,0,119
26.24,28.79,83,7.0015,1,0,0,93
26.24,28.79,89,16.9979,2,0,0,66
26.24,28.79,89,19.0012,3,0,0,28
25.42,28.03,88,11.0014,4,0,0,14
25.42,28.03,88,15.0013,5,0,0,10
25.42,28.03,88,7.0015,6,0,0,14
26.24,29.545,78,7.0015,7,0,0,34
28.7,33.335,74,0.0,8,0,0,92
29.52,34.09,66,0.0,9,0,0,182
31.16,35.605,58,6.0032,10,0,0,311
31.98,36.365,55,7.0015,11,0,0,367
33.62,37.88,46,0.0,12,0,0,420
31.98,37.12,59,19.0012,13,0,0,373
33.62,39.395,56,16.9979,14,0,0,315
32.8,38.635,59,19.9995,15,0,0,360
27.88,31.82,83,19.0012,16,0,0,350
27.88,31.82,83,19.0012,17,0,0,252
28.7,33.335,74,11.0014,18,0,0,256
28.7,33.335,74,7.0015,19,0,0,223
27.06,30.305,83,11.0014,20,0,0,206
27.06,30.305,83,7.0015,21,0,0,140
26.24,28.79,83,8.9981,22,0,0,128
26.24,29.545,78,12.998,23,0,0,107
26.24,29.545,78,8.9981,0,0,1,28
26.24,30.305,73,15.0013,1,0,1,16
25.42,29.545,73,19.0012,2,0,1,10
24.6,30.305,60,32.9975,3,0,1,7
22.96,26.515,64,19.9995,4,0,1,4
22.14,25.76,64,26.0027,5,0,1,29
22.14,25.76,64,27.9993,6,0,1,105
22.96,26.515,56,23.9994,7,0,1,328
23.78,27.275,49,30.0026,8,0,1,476
25.42,31.06,46,23.9994,9,0,1,224
26.24,31.06,41,22.0028,10,0,1,118
27.06,31.06,41,19.9995,11,0,1,159
27.06,31.06,41,19.0012,12,0,1,196
28.7,31.82,37,0.0,13,0,1,227
28.7,31.82,34,16.9979,14,0,1,200
28.7,31.82,37,30.0026,15,0,1,185
28.7,31.82,37,27.9993,16,0,1,326
28.7,31.82,39,22.0028,17,0,1,601
28.7,31.82,37,23.9994,18,0,1,586
27.06,31.06,39,19.0012,19,0,1,423
26.24,31.06,44,16.9979,20,0,1,331
26.24,31.06,41,16.9979,21,0,1,218
25.42,31.06,46,15.0013,22,0,1,134
25.42,31.06,46,12.998,23,0,1,89
24.6,31.06,49,12.998,0,0,1,31
24.6,31.06,49,16.9979,1,0,1,13
24.6,31.06,49,19.0012,2,0,1,10
23.78,27.275,53,22.0028,3,0,1,2
22.14,25.76,60,16.9979,4,0,1,3
22.14,25.76,56,22.0028,5,0,1,26
22.14,25.76,56,19.9995,6,0,1,113
22.96,26.515,52,27.9993,7,0,1,365
23.78,27.275,49,26.0027,8,0,1,486
25.42,31.06,46,12.998,9,0,1,193
25.42,31.06,46,15.0013,10,0,1,130
26.24,31.06,41,19.0012,11,0,1,143
26.24,31.06,41,23.9994,12,0,1,169
26.24,31.06,44,15.0013,13,0,1,209
26.24,31.06,47,12.998,14,0,1,159
26.24,31.06,47,11.0014,15,0,1,178
27.88,31.82,41,12.998,16,0,1,330
26.24,31.06,50,19.0012,17,0,1,569
25.42,31.06,51,22.0028,18,0,1,538
26.24,31.06,50,23.9994,19,0,1,386
24.6,31.06,56,11.0014,20,0,1,297
24.6,31.06,56,19.9995,21,0,1,243
23.78,27.275,60,15.0013,22,0,1,188
22.96,26.515,68,15.0013,23,0,1,110
22.96,26.515,64,23.9994,0,0,1,52
22.14,25.76,64,19.0012,1,0,1,14
21.32,25.0,63,15.0013,2,0,1,9
20.5,24.24,68,16.9979,3,0,1,1
20.5,24.24,63,19.0012,4,0,1,4
19.68,23.485,67,19.0012,5,0,1,21
20.5,24.24,63,16.9979,6,0,1,121
22.14,25.76,60,8.9981,7,0,1,370
23.78,27.275,53,8.9981,8,0,1,498
24.6,31.06,49,0.0,9,0,1,207
26.24,31.06,47,11.0014,10,0,1,135
27.88,31.82,36,0.0,11,0,1,164
28.7,31.82,34,15.0013,12,0,1,211
30.34,32.575,28,19.0012,13,0,1,189
30.34,32.575,28,0.0,14,0,1,178
31.16,33.335,27,0.0,15,0,1,164
31.16,33.335,27,8.9981,16,0,1,312
30.34,32.575,28,7.0015,17,0,1,638
29.52,32.575,32,8.9981,18,0,1,607
28.7,31.82,37,19.0012,19,0,1,416
27.06,31.06,44,11.0014,20,0,1,330
26.24,31.06,47,15.0013,21,0,1,257
25.42,31.06,50,7.0015,22,0,1,175
25.42,31.06,53,0.0,23,0,1,107
24.6,31.06,56,7.0015,0,0,1,47
23.78,27.275,60,0.0,1,0,1,17
24.6,31.06,56,6.0032,2,0,1,5
22.96,26.515,73,6.0032,3,0,1,4
22.96,26.515,68,7.0015,4,0,1,6
24.6,30.305,64,12.998,5,0,1,25
23.78,27.275,73,11.0014,6,0,1,112
22.96,26.515,78,11.0014,7,0,1,188
24.6,29.545,69,8.9981,8,0,1,388
25.42,30.305,65,12.998,9,0,1,261
27.06,31.06,61,16.9979,10,0,1,121
27.88,31.82,61,19.9995,11,0,1,150
29.52,33.335,54,26.0027,12,0,1,206
29.52,33.335,54,16.9979,13,0,1,151
29.52,33.335,54,22.0028,14,0,1,153
28.7,32.575,61,19.9995,15,0,1,159
27.06,31.06,69,12.998,16,0,1,294
26.24,29.545,78,7.0015,17,0,1,272
26.24,28.79,83,15.0013,18,0,1,325
25.42,28.79,83,19.0012,19,0,1,327
25.42,28.79,83,22.0028,20,0,1,201
25.42,28.79,83,16.9979,21,0,1,188
25.42,28.79,83,16.9979,22,0,1,151
24.6,28.03,83,16.9979,23,0,1,16
22.96,26.515,88,6.0032,0,0,1,24
22.96,26.515,94,8.9981,1,0,1,23
22.96,26.515,94,7.0015,2,0,1,13
22.96,26.515,94,7.0015,3,0,1,6
22.14,25.76,94,8.9981,4,0,1,6
22.14,25.76,100,0.0,5,0,1,13
22.96,26.515,94,0.0,6,0,1,97
24.6,28.03,83,0.0,7,0,1,250
24.6,28.03,83,0.0,8,0,1,454
28.7,32.575,58,12.998,9,0,1,224
28.7,32.575,58,12.998,10,0,1,170
27.88,31.82,69,16.9979,11,0,1,181
28.7,32.575,65,16.9979,12,0,1,243
30.34,34.09,62,19.0012,13,0,1,204
31.16,34.85,52,12.998,14,0,1,215
31.98,34.85,43,15.0013,15,0,1,243
31.16,34.09,45,11.0014,16,0,1,355
31.16,34.09,40,12.998,17,0,1,552
31.16,34.09,40,12.998,18,0,1,450
26.24,28.79,83,16.9979,19,0,1,328
26.24,29.545,78,7.0015,20,0,1,232
26.24,29.545,78,6.0032,21,0,1,208
25.42,28.03,88,8.9981,22,0,1,175
25.42,28.79,83,8.9981,23,0,1,178
25.42,28.03,88,8.9981,0,0,0,104
25.42,28.79,83,7.0015,1,0,0,95
24.6,27.275,88,0.0,2,0,0,53
24.6,27.275,88,6.0032,3,0,0,20
24.6,27.275,88,6.0032,4,0,0,5
25.42,28.79,83,0.0,5,0,0,7
25.42,28.79,83,7.0015,6,0,0,27
26.24,29.545,78,8.9981,7,0,0,57
27.06,30.305,78,6.0032,8,0,0,131
28.7,32.575,61,15.0013,9,0,0,218
29.52,34.09,62,12.998,10,0,0,244
29.52,34.09,62,8.9981,11,0,0,404
30.34,34.85,66,6.0032,12,0,0,420
31.16,34.85,55,0.0,13,0,0,327
32.8,36.365,46,19.0012,14,0,0,334
33.62,37.88,46,8.9981,15,0,0,367
